paymentMethodID,buyerAccountID,paymentMethodType,paymentMethodKey,paymentMethodDescription,createdBy,createdDate,modifiedBy,modifiedDate
563,582,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:25:40",NULL,"2021-06-29 16:25:40"
564,583,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:28:11",NULL,"2021-06-29 16:28:11"
565,584,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:29:16",NULL,"2021-06-29 16:29:16"
566,585,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:33:34",NULL,"2021-06-29 16:33:34"
567,586,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:34:22",NULL,"2021-06-29 16:34:22"
568,587,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:36:09",NULL,"2021-06-29 16:36:09"
569,588,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:49:50",NULL,"2021-06-29 16:49:50"
570,589,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:52:11",NULL,"2021-06-29 16:52:11"
571,590,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:55:11",NULL,"2021-06-29 16:55:11"
572,591,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 16:57:39",NULL,"2021-06-29 16:57:39"
573,592,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:00:10",NULL,"2021-06-29 17:00:10"
574,593,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:01:00",NULL,"2021-06-29 17:01:00"
575,594,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:03:02",NULL,"2021-06-29 17:03:02"
576,595,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:04:30",NULL,"2021-06-29 17:04:30"
577,596,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:06:22",NULL,"2021-06-29 17:06:22"
578,597,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:13:40",NULL,"2021-06-29 17:13:40"
579,598,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 17:16:01",NULL,"2021-06-29 17:16:01"
580,599,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:00:36",NULL,"2021-06-29 18:00:36"
581,600,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:02:38",NULL,"2021-06-29 18:02:38"
582,601,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:04:26",NULL,"2021-06-29 18:04:26"
583,602,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:10:43",NULL,"2021-06-29 18:10:43"
584,603,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-29 18:11:49",NULL,"2021-06-29 18:11:49"
585,604,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-29 18:11:50",NULL,"2021-06-29 18:11:50"
586,605,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-29 18:11:50",NULL,"2021-06-29 18:11:50"
587,606,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:11:51",NULL,"2021-06-29 18:11:51"
589,608,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:11:52",NULL,"2021-06-29 18:11:52"
590,609,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:11:52",NULL,"2021-06-29 18:11:52"
591,610,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:11:53",NULL,"2021-06-29 18:11:53"
592,611,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:12:29",NULL,"2021-06-29 18:12:29"
593,612,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-29 18:13:34",NULL,"2021-06-29 18:13:34"
594,613,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-29 18:13:35",NULL,"2021-06-29 18:13:35"
595,614,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-29 18:13:35",NULL,"2021-06-29 18:13:35"
596,615,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:13:36",NULL,"2021-06-29 18:13:36"
598,617,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:13:38",NULL,"2021-06-29 18:13:38"
599,618,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:13:38",NULL,"2021-06-29 18:13:38"
600,619,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:13:39",NULL,"2021-06-29 18:13:39"
601,620,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-29 18:14:27",NULL,"2021-06-29 18:14:27"
602,621,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 09:41:05",NULL,"2021-06-30 09:41:05"
603,622,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 10:23:36",NULL,"2021-06-30 10:23:36"
604,623,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 10:28:03",NULL,"2021-06-30 10:28:03"
605,624,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-30 10:29:08",NULL,"2021-06-30 10:29:08"
606,625,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-30 10:29:09",NULL,"2021-06-30 10:29:09"
607,626,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-30 10:29:10",NULL,"2021-06-30 10:29:10"
608,627,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 10:29:10",NULL,"2021-06-30 10:29:10"
610,629,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 10:29:12",NULL,"2021-06-30 10:29:12"
611,630,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 10:29:12",NULL,"2021-06-30 10:29:12"
612,631,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 10:29:13",NULL,"2021-06-30 10:29:13"
613,632,CC,AbcDef123Ghi456jkl796,********6875,NULL,"2021-06-30 10:41:55",NULL,"2021-06-30 10:41:55"
614,622,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-30 11:36:50",NULL,"2021-06-30 11:36:50"
615,1000001,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:00:38",NULL,"2021-06-30 12:00:38"
616,1000002,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-30 12:01:43",NULL,"2021-06-30 12:01:43"
617,1000003,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-30 12:01:44",NULL,"2021-06-30 12:01:44"
618,1000004,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-30 12:01:44",NULL,"2021-06-30 12:01:44"
619,1000005,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:01:45",NULL,"2021-06-30 12:01:45"
621,1000007,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:01:47",NULL,"2021-06-30 12:01:47"
622,1000008,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:01:47",NULL,"2021-06-30 12:01:47"
623,1000009,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:01:47",NULL,"2021-06-30 12:01:47"
624,1000010,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:02:26",NULL,"2021-06-30 12:02:26"
625,1000011,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-30 12:03:31",NULL,"2021-06-30 12:03:31"
626,1000012,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-30 12:03:32",NULL,"2021-06-30 12:03:32"
627,1000013,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-30 12:03:32",NULL,"2021-06-30 12:03:32"
628,1000014,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:03:33",NULL,"2021-06-30 12:03:33"
630,1000016,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:03:35",NULL,"2021-06-30 12:03:35"
631,1000017,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:03:35",NULL,"2021-06-30 12:03:35"
632,1000018,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 12:03:35",NULL,"2021-06-30 12:03:35"
633,1000019,CC,AbcDef123Ghi456jkl796,********6875,NULL,"2021-06-30 12:25:13",NULL,"2021-06-30 12:25:13"
634,1000020,CC,AbcDef123Ghi456jkl796,********6875,NULL,"2021-06-30 13:20:40",NULL,"2021-06-30 13:20:40"
636,1000022,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 16:43:08",NULL,"2021-06-30 16:43:08"
637,1000023,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 16:45:22",NULL,"2021-06-30 16:45:22"
638,1000024,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 16:47:17",NULL,"2021-06-30 16:47:17"
639,1000025,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 16:48:32",NULL,"2021-06-30 16:48:32"
640,1000026,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:42:12",NULL,"2021-06-30 23:42:12"
641,1000027,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-30 23:43:17",NULL,"2021-06-30 23:43:17"
642,1000028,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-30 23:43:18",NULL,"2021-06-30 23:43:18"
643,1000029,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-30 23:43:18",NULL,"2021-06-30 23:43:18"
644,1000030,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:43:19",NULL,"2021-06-30 23:43:19"
646,1000032,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:43:20",NULL,"2021-06-30 23:43:20"
647,1000033,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:43:20",NULL,"2021-06-30 23:43:20"
648,1000034,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:43:21",NULL,"2021-06-30 23:43:21"
649,1000035,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:43:58",NULL,"2021-06-30 23:43:58"
650,1000036,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-06-30 23:45:04",NULL,"2021-06-30 23:45:04"
651,1000037,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-06-30 23:45:05",NULL,"2021-06-30 23:45:05"
652,1000038,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-06-30 23:45:05",NULL,"2021-06-30 23:45:05"
653,1000039,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:45:06",NULL,"2021-06-30 23:45:06"
655,1000041,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:45:07",NULL,"2021-06-30 23:45:07"
656,1000042,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:45:07",NULL,"2021-06-30 23:45:07"
657,1000043,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-06-30 23:45:08",NULL,"2021-06-30 23:45:08"
658,1000044,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:00:29",NULL,"2021-07-01 12:00:29"
659,1000045,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-01 12:01:35",NULL,"2021-07-01 12:01:35"
660,1000046,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-01 12:01:36",NULL,"2021-07-01 12:01:36"
661,1000047,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-01 12:01:36",NULL,"2021-07-01 12:01:36"
662,1000048,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:01:37",NULL,"2021-07-01 12:01:37"
664,1000050,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:01:38",NULL,"2021-07-01 12:01:38"
665,1000051,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:01:38",NULL,"2021-07-01 12:01:38"
666,1000052,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:01:39",NULL,"2021-07-01 12:01:39"
667,1000053,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:02:16",NULL,"2021-07-01 12:02:16"
668,1000054,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-01 12:03:21",NULL,"2021-07-01 12:03:21"
669,1000055,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-01 12:03:22",NULL,"2021-07-01 12:03:22"
670,1000056,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-01 12:03:22",NULL,"2021-07-01 12:03:22"
671,1000057,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:03:23",NULL,"2021-07-01 12:03:23"
673,1000059,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:03:24",NULL,"2021-07-01 12:03:24"
674,1000060,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:03:24",NULL,"2021-07-01 12:03:24"
675,1000061,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:03:25",NULL,"2021-07-01 12:03:25"
676,1000062,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:04:11",NULL,"2021-07-01 12:04:11"
677,1000063,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-01 12:05:16",NULL,"2021-07-01 12:05:16"
678,1000064,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-01 12:05:17",NULL,"2021-07-01 12:05:17"
679,1000065,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-01 12:05:17",NULL,"2021-07-01 12:05:17"
680,1000066,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:05:18",NULL,"2021-07-01 12:05:18"
682,1000068,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:05:20",NULL,"2021-07-01 12:05:20"
683,1000069,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:05:20",NULL,"2021-07-01 12:05:20"
684,1000070,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 12:05:21",NULL,"2021-07-01 12:05:21"
685,1000071,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-01 15:47:13",NULL,"2021-07-01 15:47:13"
686,1000072,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-01 16:57:56",NULL,"2021-07-01 16:57:56"
687,1000073,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 11:14:20",NULL,"2021-07-02 11:14:20"
688,1000074,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 11:16:20",NULL,"2021-07-02 11:16:20"
689,1000075,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 11:33:47",NULL,"2021-07-02 11:33:47"
690,1000076,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:00:36",NULL,"2021-07-02 12:00:36"
691,1000077,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 12:01:43",NULL,"2021-07-02 12:01:43"
692,1000078,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 12:01:44",NULL,"2021-07-02 12:01:44"
693,1000079,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 12:01:44",NULL,"2021-07-02 12:01:44"
694,1000080,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:01:45",NULL,"2021-07-02 12:01:45"
696,1000082,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:01:46",NULL,"2021-07-02 12:01:46"
697,1000083,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:01:47",NULL,"2021-07-02 12:01:47"
698,1000084,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:01:47",NULL,"2021-07-02 12:01:47"
699,1000085,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:13:37",NULL,"2021-07-02 12:13:37"
700,1000086,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:13:59",NULL,"2021-07-02 12:13:59"
701,1000087,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:14:46",NULL,"2021-07-02 12:14:46"
702,1000088,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:41:19",NULL,"2021-07-02 12:41:19"
703,1000089,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 12:48:15",NULL,"2021-07-02 12:48:15"
704,1000090,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:00:36",NULL,"2021-07-02 13:00:36"
705,1000091,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:04:24",NULL,"2021-07-02 13:04:24"
706,1000092,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:12:45",NULL,"2021-07-02 13:12:45"
707,1000093,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:18:32",NULL,"2021-07-02 13:18:32"
708,1000094,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 13:20:37",NULL,"2021-07-02 13:20:37"
709,1000095,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 13:20:38",NULL,"2021-07-02 13:20:38"
710,1000096,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 13:20:38",NULL,"2021-07-02 13:20:38"
711,1000097,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:20:40",NULL,"2021-07-02 13:20:40"
713,1000099,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:20:42",NULL,"2021-07-02 13:20:42"
714,1000100,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:20:42",NULL,"2021-07-02 13:20:42"
715,1000101,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:20:43",NULL,"2021-07-02 13:20:43"
716,1000102,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:22:21",NULL,"2021-07-02 13:22:21"
717,1000103,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 13:24:26",NULL,"2021-07-02 13:24:26"
718,1000104,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 13:24:27",NULL,"2021-07-02 13:24:27"
719,1000105,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 13:24:27",NULL,"2021-07-02 13:24:27"
720,1000106,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:24:28",NULL,"2021-07-02 13:24:28"
722,1000108,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:24:29",NULL,"2021-07-02 13:24:29"
723,1000109,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:24:29",NULL,"2021-07-02 13:24:29"
724,1000110,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:24:30",NULL,"2021-07-02 13:24:30"
725,1000111,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:30:02",NULL,"2021-07-02 13:30:02"
726,1000112,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 13:32:09",NULL,"2021-07-02 13:32:09"
727,1000113,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 13:32:10",NULL,"2021-07-02 13:32:10"
728,1000114,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 13:32:10",NULL,"2021-07-02 13:32:10"
729,1000115,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:32:11",NULL,"2021-07-02 13:32:11"
731,1000117,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:32:12",NULL,"2021-07-02 13:32:12"
732,1000118,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:32:12",NULL,"2021-07-02 13:32:12"
733,1000119,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:32:13",NULL,"2021-07-02 13:32:13"
734,1000120,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:33:50",NULL,"2021-07-02 13:33:50"
735,1000121,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 13:35:55",NULL,"2021-07-02 13:35:55"
736,1000122,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 13:35:56",NULL,"2021-07-02 13:35:56"
737,1000123,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 13:35:57",NULL,"2021-07-02 13:35:57"
738,1000124,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:35:58",NULL,"2021-07-02 13:35:58"
740,1000126,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:35:59",NULL,"2021-07-02 13:35:59"
741,1000127,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:36:00",NULL,"2021-07-02 13:36:00"
742,1000128,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:36:00",NULL,"2021-07-02 13:36:00"
743,1000129,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:37:04",NULL,"2021-07-02 13:37:04"
744,1000130,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:45:57",NULL,"2021-07-02 13:45:57"
745,1000131,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 13:48:03",NULL,"2021-07-02 13:48:03"
746,1000132,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 13:48:04",NULL,"2021-07-02 13:48:04"
747,1000133,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 13:48:04",NULL,"2021-07-02 13:48:04"
748,1000134,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:48:04",NULL,"2021-07-02 13:48:04"
750,1000136,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:48:06",NULL,"2021-07-02 13:48:06"
751,1000137,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:48:06",NULL,"2021-07-02 13:48:06"
752,1000138,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:48:07",NULL,"2021-07-02 13:48:07"
753,1000139,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:49:43",NULL,"2021-07-02 13:49:43"
754,1000140,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 13:51:49",NULL,"2021-07-02 13:51:49"
755,1000141,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 13:51:50",NULL,"2021-07-02 13:51:50"
756,1000142,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 13:51:50",NULL,"2021-07-02 13:51:50"
757,1000143,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:51:50",NULL,"2021-07-02 13:51:50"
759,1000145,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:51:52",NULL,"2021-07-02 13:51:52"
760,1000146,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:51:52",NULL,"2021-07-02 13:51:52"
761,1000147,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 13:51:53",NULL,"2021-07-02 13:51:53"
762,1000148,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 14:04:36",NULL,"2021-07-02 14:04:36"
763,1000149,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 14:09:46",NULL,"2021-07-02 14:09:46"
764,1000150,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 14:09:47",NULL,"2021-07-02 14:09:47"
765,1000151,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:12:28",NULL,"2021-07-02 14:12:28"
766,1000152,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 14:14:35",NULL,"2021-07-02 14:14:35"
767,1000153,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 14:14:37",NULL,"2021-07-02 14:14:37"
768,1000154,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 14:14:37",NULL,"2021-07-02 14:14:37"
769,1000155,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:14:38",NULL,"2021-07-02 14:14:38"
771,1000157,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:14:40",NULL,"2021-07-02 14:14:40"
772,1000158,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:14:41",NULL,"2021-07-02 14:14:41"
773,1000159,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:14:41",NULL,"2021-07-02 14:14:41"
774,1000160,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:16:18",NULL,"2021-07-02 14:16:18"
775,1000161,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 14:18:23",NULL,"2021-07-02 14:18:23"
776,1000162,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 14:18:24",NULL,"2021-07-02 14:18:24"
777,1000163,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 14:18:24",NULL,"2021-07-02 14:18:24"
778,1000164,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:18:25",NULL,"2021-07-02 14:18:25"
780,1000166,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:18:27",NULL,"2021-07-02 14:18:27"
781,1000167,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:18:27",NULL,"2021-07-02 14:18:27"
782,1000168,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:18:27",NULL,"2021-07-02 14:18:27"
783,1000169,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 14:25:01",NULL,"2021-07-02 14:25:01"
784,1000170,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-02 14:25:05",NULL,"2021-07-02 14:25:05"
785,1000171,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-02 14:25:06",NULL,"2021-07-02 14:25:06"
786,1000172,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:25:09",NULL,"2021-07-02 14:25:09"
788,1000174,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:25:15",NULL,"2021-07-02 14:25:15"
789,1000175,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:25:17",NULL,"2021-07-02 14:25:17"
790,1000176,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-02 14:25:19",NULL,"2021-07-02 14:25:19"
791,9999,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-02 19:28:33",NULL,"2021-07-02 19:28:33"
792,1000177,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-03 09:56:13",NULL,"2021-07-03 09:56:13"
